StartTime,overload_DE,overload_DK,overload_HU,overload_IT,overload_NL,overload_PO,overload_SE,overload_SP,overload
2022-11-17 17:00:00,-218091.0,-4616.0,-22863.0,-31701.0,-60436.0,-23472.0,-7757.0,-108488.0,3.0
2022-11-17 18:00:00,-219347.0,-4479.0,-22436.0,-31338.0,-57988.0,-22863.0,-7505.0,-106048.0,3.0
2022-11-17 19:00:00,-212236.0,-4264.0,-21607.0,-29870.0,-55345.0,-21823.0,-7566.0,-104992.0,3.0
2022-11-17 20:00:00,-199333.0,-3932.0,-20536.0,-27180.0,-52537.0,-20397.0,-6886.0,-97528.0,3.0
2022-11-17 21:00:00,-185433.0,-3824.0,-19569.0,-24715.0,-49395.0,-19070.0,-6766.0,-89680.0,3.0
2022-11-17 22:00:00,-164750.0,-3606.0,-18399.0,-22081.0,-46636.0,-18038.0,-6439.0,-84220.0,3.0
2022-11-17 23:00:00,-144098.0,-3517.0,-17211.0,-20833.0,-44369.0,-17449.0,-6182.0,-80456.0,3.0
2022-11-18 00:00:00,-136557.0,-3503.0,-16322.0,-19948.0,-42609.0,-17279.0,-6109.0,-76924.0,3.0
2022-11-18 01:00:00,-132068.0,-3467.0,-15752.0,-19365.0,-41392.0,-17192.0,-6223.0,-73800.0,3.0
2022-11-18 02:00:00,-132277.0,-3393.0,-15762.0,-19532.0,-40914.0,-17605.0,-6249.0,-73368.0,3.0
2022-11-18 03:00:00,-144732.0,-3548.0,-16547.0,-21582.0,-41074.0,-18664.0,-6312.0,-74372.0,3.0
2022-11-18 04:00:00,-167906.0,-4017.0,-18334.0,-26025.0,-43188.0,-21261.0,-7384.0,-78740.0,3.0
2022-11-18 05:00:00,-206172.0,-4477.0,-20914.0,-29250.0,-48194.0,-23093.0,-7886.0,-88316.0,3.0
2022-11-18 06:00:00,-214162.0,-4645.0,-21929.0,-31382.0,-53837.0,-24151.0,-7415.0,-92712.0,3.0
2022-11-18 07:00:00,-219028.0,-4632.0,-22472.0,-32166.0,-56357.0,-24156.0,-7443.0,-92616.0,3.0
2022-11-18 08:00:00,-229551.0,-4791.0,-22803.0,-32584.0,-55185.0,-24358.0,-7552.0,-96224.0,3.0
2022-11-18 09:00:00,-236132.0,-4704.0,-23166.0,-32585.0,-53129.0,-24916.0,-7343.0,-101972.0,3.0
2022-11-18 10:00:00,-238293.0,-4575.0,-23495.0,-31348.0,-53194.0,-25163.0,-7242.0,-105124.0,3.0
2022-11-18 11:00:00,-239559.0,-4515.0,-23616.0,-30560.0,-54030.0,-24880.0,-7041.0,-108676.0,3.0
2022-11-18 12:00:00,-227626.0,-4381.0,-23215.0,-31344.0,-55521.0,-24083.0,-7183.0,-110388.0,3.0
2022-11-18 13:00:00,-218150.0,-4332.0,-23209.0,-31501.0,-56526.0,-23802.0,-7269.0,-108540.0,3.0
2022-11-18 14:00:00,-208902.0,-4566.0,-23334.0,-30695.0,-57927.0,-24126.0,-7651.0,-105680.0,3.0
2022-11-18 15:00:00,-207816.0,-4703.0,-23675.0,-30640.0,-60323.0,-24032.0,-7513.0,-103992.0,3.0
2022-11-18 16:00:00,-212820.0,-4506.0,-23062.0,-30881.0,-62280.0,-23911.0,-7492.0,-103568.0,3.0
2022-11-18 17:00:00,-214471.0,-4190.0,-22742.0,-31034.0,-59720.0,-23685.0,-7140.0,-103864.0,3.0
2022-11-18 18:00:00,-215453.0,-3964.0,-22165.0,-30040.0,-57186.0,-23092.0,-6661.0,-104132.0,3.0
2022-11-18 19:00:00,-198777.0,-3760.0,-21432.0,-27927.0,-54273.0,-21964.0,-6293.0,-102388.0,3.0
2022-11-18 20:00:00,-183346.0,-3547.0,-20546.0,-25718.0,-51409.0,-20841.0,-6039.0,-98416.0,3.0
2022-11-18 21:00:00,-169058.0,-3359.0,-19703.0,-24049.0,-48466.0,-19591.0,-5934.0,-92672.0,3.0
2022-11-18 22:00:00,-154882.0,-3159.0,-18657.0,-21631.0,-46273.0,-18570.0,-6355.0,-87624.0,3.0
2022-11-18 23:00:00,-144386.0,-3032.0,-17308.0,-20677.0,-43632.0,-17915.0,-6311.0,-83756.0,3.0
2022-11-19 00:00:00,-131233.0,-2952.0,-16456.0,-19747.0,-41629.0,-17639.0,-6468.0,-80072.0,3.0
2022-11-19 01:00:00,-124087.0,-2825.0,-15999.0,-19239.0,-40215.0,-17539.0,-6515.0,-76508.0,3.0
2022-11-19 02:00:00,-121432.0,-2782.0,-15819.0,-19149.0,-39923.0,-17544.0,-6422.0,-73308.0,3.0
2022-11-19 03:00:00,-124746.0,-2905.0,-16142.0,-19947.0,-39920.0,-17818.0,-6629.0,-73300.0,3.0
2022-11-19 04:00:00,-133000.0,-3058.0,-16716.0,-22353.0,-40570.0,-18735.0,-6983.0,-72812.0,3.0
2022-11-19 05:00:00,-152461.0,-3201.0,-17930.0,-23896.0,-42825.0,-19659.0,-7377.0,-76652.0,3.0
2022-11-19 06:00:00,-169359.0,-3341.0,-19068.0,-25366.0,-46199.0,-21046.0,-7702.0,-78388.0,3.0
2022-11-19 07:00:00,-182958.0,-3462.0,-19698.0,-25424.0,-48516.0,-21536.0,-8213.0,-82028.0,3.0
2022-11-19 08:00:00,-192793.0,-3540.0,-19965.0,-25529.0,-48253.0,-22080.0,-8576.0,-91580.0,3.0
2022-11-19 09:00:00,-196056.0,-3549.0,-20207.0,-25896.0,-46425.0,-22256.0,-8620.0,-95656.0,3.0
2022-11-19 10:00:00,-199196.0,-3561.0,-20478.0,-25358.0,-44861.0,-22297.0,-8639.0,-94568.0,3.0
2022-11-19 11:00:00,-197216.0,-3542.0,-20537.0,-24643.0,-44087.0,-22377.0,-8587.0,-94872.0,3.0
2022-11-19 12:00:00,-190608.0,-3550.0,-20144.0,-25051.0,-44737.0,-21908.0,-8343.0,-96984.0,3.0
2022-11-19 13:00:00,-182312.0,-3575.0,-20330.0,-25337.0,-46661.0,-21781.0,-8423.0,-95152.0,3.0
2022-11-19 14:00:00,-176352.0,-3766.0,-20787.0,-24864.0,-50344.0,-21944.0,-8718.0,-91532.0,3.0
2022-11-19 15:00:00,-174512.0,-4002.0,-21736.0,-24104.0,-55192.0,-21951.0,-8799.0,-89984.0,3.0
2022-11-19 16:00:00,-173171.0,-3834.0,-21323.0,-24181.0,-58378.0,-21859.0,-8412.0,-89180.0,3.0
2022-11-19 17:00:00,-168127.0,-3577.0,-21065.0,-25735.0,-56673.0,-21605.0,-8086.0,-90032.0,3.0
2022-11-19 18:00:00,-168967.0,-3388.0,-20702.0,-26185.0,-54504.0,-21070.0,-7838.0,-89164.0,3.0
2022-11-19 19:00:00,-168188.0,-3292.0,-20041.0,-25247.0,-52576.0,-20088.0,-7524.0,-86928.0,3.0
2022-11-19 20:00:00,-160896.0,-3137.0,-19101.0,-23376.0,-50437.0,-19073.0,-7107.0,-84520.0,3.0
2022-11-19 21:00:00,-157514.0,-2958.0,-18135.0,-21482.0,-48224.0,-17901.0,-6898.0,-79784.0,3.0
2022-11-19 22:00:00,-149175.0,-2859.0,-17100.0,-20061.0,-45843.0,-16968.0,-7107.0,-79144.0,3.0
2022-11-19 23:00:00,-137656.0,-2818.0,-16083.0,-18321.0,-43778.0,-16290.0,-7220.0,-77268.0,3.0
2022-11-20 00:00:00,-129796.0,-2794.0,-15432.0,-17179.0,-42275.0,-16018.0,-7396.0,-73220.0,3.0
2022-11-20 01:00:00,-121539.0,-2777.0,-14848.0,-16950.0,-41249.0,-15800.0,-7315.0,-69172.0,3.0
2022-11-20 02:00:00,-110000.0,-2746.0,-14677.0,-16583.0,-40749.0,-15926.0,-7406.0,-67052.0,3.0
2022-11-20 03:00:00,-106024.0,-2765.0,-14935.0,-17169.0,-40642.0,-16100.0,-7360.0,-66552.0,3.0
2022-11-20 04:00:00,-107009.0,-2790.0,-15407.0,-17690.0,-40859.0,-16629.0,-7612.0,-66608.0,3.0
2022-11-20 05:00:00,-117193.0,-2986.0,-16357.0,-18620.0,-41650.0,-17023.0,-7664.0,-68316.0,3.0
2022-11-20 06:00:00,-135381.0,-3212.0,-17508.0,-20062.0,-43795.0,-17926.0,-7991.0,-69364.0,3.0
2022-11-20 07:00:00,-150271.0,-3329.0,-18873.0,-21821.0,-45403.0,-18856.0,-8575.0,-72204.0,3.0
2022-11-20 08:00:00,-162162.0,-3291.0,-19783.0,-23122.0,-45911.0,-19338.0,-8896.0,-78720.0,3.0
2022-11-20 09:00:00,-172290.0,-3133.0,-20253.0,-22871.0,-46245.0,-19369.0,-9113.0,-81536.0,3.0
2022-11-20 10:00:00,-180925.0,-3129.0,-20057.0,-23424.0,-47163.0,-19465.0,-9327.0,-83120.0,3.0
2022-11-20 11:00:00,-176070.0,-3086.0,-19688.0,-22488.0,-48957.0,-19794.0,-9208.0,-84424.0,3.0
2022-11-20 12:00:00,-167908.0,-3105.0,-19403.0,-21651.0,-50911.0,-19752.0,-9017.0,-88060.0,3.0
2022-11-20 13:00:00,-169774.0,-3199.0,-19352.0,-21819.0,-51804.0,-19420.0,-9313.0,-86604.0,3.0
2022-11-20 14:00:00,-170653.0,-3520.0,-19730.0,-22509.0,-52805.0,-20135.0,-9816.0,-82680.0,3.0
2022-11-20 15:00:00,-172864.0,-3849.0,-20921.0,-23207.0,-55839.0,-20058.0,-9942.0,-81060.0,3.0
2022-11-20 16:00:00,-170148.0,-3720.0,-20983.0,-22997.0,-58109.0,-20279.0,-9453.0,-79276.0,3.0
2022-11-20 17:00:00,-169254.0,-3442.0,-21070.0,-24189.0,-56331.0,-20617.0,-9015.0,-81236.0,3.0
2022-11-20 18:00:00,-168948.0,-3247.0,-20902.0,-25252.0,-54469.0,-20119.0,-8839.0,-83000.0,3.0
2022-11-20 19:00:00,-170987.0,-3046.0,-20205.0,-24509.0,-52330.0,-19280.0,-8495.0,-84416.0,3.0
2022-11-20 20:00:00,-164671.0,-2886.0,-19148.0,-22804.0,-49805.0,-18644.0,-8171.0,-83252.0,3.0
2022-11-20 21:00:00,-157673.0,-2755.0,-18056.0,-20379.0,-47242.0,-17550.0,-7918.0,-79584.0,3.0
2022-11-20 22:00:00,-142708.0,-2786.0,-16994.0,-18001.0,-44865.0,-16706.0,-8009.0,-79792.0,3.0
2022-11-20 23:00:00,-129957.0,-2671.0,-16072.0,-18030.0,-43108.0,-16348.0,-7815.0,-76448.0,3.0
2022-11-21 00:00:00,-122495.0,-2577.0,-15537.0,-17503.0,-41666.0,-16151.0,-7717.0,-73372.0,3.0
2022-11-21 01:00:00,-120271.0,-2502.0,-15159.0,-16243.0,-40879.0,-16238.0,-7530.0,-71740.0,3.0
2022-11-21 02:00:00,-124987.0,-2579.0,-15229.0,-17983.0,-41034.0,-16732.0,-7810.0,-71064.0,3.0
2022-11-21 03:00:00,-139041.0,-2785.0,-16151.0,-20064.0,-41480.0,-17945.0,-7785.0,-71496.0,3.0
2022-11-21 04:00:00,-167048.0,-3293.0,-18375.0,-24792.0,-43589.0,-21145.0,-8324.0,-76660.0,3.0
2022-11-21 05:00:00,-191127.0,-3836.0,-21455.0,-27747.0,-48216.0,-23187.0,-9276.0,-89840.0,3.0
2022-11-21 06:00:00,-196662.0,-3972.0,-22433.0,-29826.0,-56056.0,-24360.0,-9505.0,-101600.0,3.0
2022-11-21 07:00:00,-202526.0,-4019.0,-22731.0,-32046.0,-59393.0,-24661.0,-9366.0,-104020.0,3.0
2022-11-21 08:00:00,-211165.0,-4090.0,-22599.0,-32786.0,-58365.0,-24665.0,-9486.0,-105432.0,3.0
2022-11-21 09:00:00,-226153.0,-4055.0,-22465.0,-32251.0,-55848.0,-24864.0,-9488.0,-106404.0,3.0
2022-11-21 10:00:00,-232037.0,-3942.0,-22379.0,-31828.0,-53901.0,-25054.0,-9525.0,-109680.0,3.0
2022-11-21 11:00:00,-232342.0,-3931.0,-22441.0,-31647.0,-52597.0,-25179.0,-9389.0,-111332.0,3.0
2022-11-21 12:00:00,-226655.0,-3827.0,-22111.0,-33128.0,-56209.0,-24784.0,-9268.0,-114608.0,3.0
2022-11-21 13:00:00,-212713.0,-3764.0,-22498.0,-32500.0,-58109.0,-24484.0,-9523.0,-114404.0,3.0
2022-11-21 14:00:00,-211735.0,-3841.0,-23204.0,-32925.0,-60693.0,-24605.0,-9685.0,-110312.0,3.0
2022-11-21 15:00:00,-219094.0,-4177.0,-24117.0,-32976.0,-64089.0,-24719.0,-9789.0,-108468.0,3.0
2022-11-21 16:00:00,-226890.0,-4148.0,-23899.0,-32154.0,-65010.0,-24342.0,-9341.0,-108148.0,3.0
2022-11-21 17:00:00,-229074.0,-3829.0,-23719.0,-32623.0,-61022.0,-24190.0,-8977.0,-111860.0,3.0
2022-11-21 18:00:00,-227289.0,-3650.0,-23402.0,-31953.0,-59457.0,-23951.0,-8850.0,-111172.0,3.0
2022-11-21 19:00:00,-212140.0,-3430.0,-22543.0,-29838.0,-56276.0,-22721.0,-8612.0,-110040.0,3.0
2022-11-21 20:00:00,-194593.0,-3180.0,-21452.0,-26783.0,-53141.0,-21062.0,-8225.0,-105280.0,3.0
2022-11-21 21:00:00,-179412.0,-2994.0,-20446.0,-24321.0,-49945.0,-19647.0,-7916.0,-94052.0,3.0
2022-11-21 22:00:00,-161167.0,-2951.0,-19182.0,-22213.0,-47118.0,-18632.0,-8264.0,-87984.0,3.0
2022-11-21 23:00:00,-147073.0,-2960.0,-17931.0,-21566.0,-44485.0,-18161.0,-8291.0,-84736.0,3.0
2022-11-22 00:00:00,-141277.0,-3007.0,-17095.0,-21070.0,-42459.0,-17893.0,-8290.0,-79552.0,3.0
2022-11-22 01:00:00,-137287.0,-3140.0,-16574.0,-20874.0,-41518.0,-18006.0,-8360.0,-77628.0,3.0
2022-11-22 02:00:00,-139366.0,-3136.0,-16561.0,-21139.0,-41065.0,-18410.0,-8429.0,-76328.0,3.0
2022-11-22 03:00:00,-146413.0,-3210.0,-17377.0,-22881.0,-41514.0,-19441.0,-8609.0,-76088.0,3.0
2022-11-22 04:00:00,-170428.0,-3775.0,-19287.0,-26857.0,-43776.0,-22050.0,-8857.0,-80692.0,3.0
2022-11-22 05:00:00,-213122.0,-4172.0,-22108.0,-30524.0,-49307.0,-23746.0,-9293.0,-91536.0,3.0
2022-11-22 06:00:00,-224724.0,-4245.0,-22866.0,-33231.0,-55889.0,-24242.0,-9079.0,-102872.0,3.0
2022-11-22 07:00:00,-226677.0,-4275.0,-22830.0,-33651.0,-58672.0,-24487.0,-9215.0,-106612.0,3.0
2022-11-22 08:00:00,-233539.0,-4313.0,-22509.0,-34153.0,-58769.0,-24399.0,-9297.0,-109424.0,3.0
2022-11-22 09:00:00,-243447.0,-4210.0,-22398.0,-34783.0,-57856.0,-24830.0,-9253.0,-111676.0,3.0
2022-11-22 10:00:00,-247213.0,-4194.0,-22641.0,-33768.0,-57321.0,-24796.0,-9186.0,-113352.0,3.0
2022-11-22 11:00:00,-246556.0,-4218.0,-22960.0,-34086.0,-57484.0,-24821.0,-8967.0,-114696.0,3.0
2022-11-22 12:00:00,-239031.0,-4127.0,-23063.0,-34730.0,-57724.0,-24636.0,-8895.0,-113472.0,3.0
2022-11-22 13:00:00,-230104.0,-4022.0,-23557.0,-34593.0,-58625.0,-24666.0,-9398.0,-112088.0,3.0
2022-11-22 14:00:00,-219581.0,-4181.0,-23947.0,-34411.0,-60370.0,-25174.0,-9616.0,-109628.0,3.0
2022-11-22 15:00:00,-222624.0,-4403.0,-24576.0,-33671.0,-62999.0,-24857.0,-9690.0,-108672.0,3.0
2022-11-22 16:00:00,-222309.0,-4146.0,-24195.0,-33124.0,-64801.0,-24166.0,-9408.0,-110168.0,3.0
2022-11-22 17:00:00,-220684.0,-3858.0,-24024.0,-33518.0,-61728.0,-24320.0,-9261.0,-110988.0,3.0
2022-11-22 18:00:00,-222281.0,-3572.0,-23572.0,-33080.0,-59173.0,-23902.0,-8930.0,-109676.0,3.0
2022-11-22 19:00:00,-214853.0,-3308.0,-22713.0,-30962.0,-56192.0,-22450.0,-8387.0,-109752.0,3.0
2022-11-22 20:00:00,-202430.0,-3092.0,-21591.0,-27646.0,-52958.0,-20835.0,-7844.0,-104416.0,3.0
2022-11-22 21:00:00,-187035.0,-2935.0,-20604.0,-25147.0,-49682.0,-19528.0,-7417.0,-96552.0,3.0
2022-11-22 22:00:00,-164635.0,-2861.0,-19394.0,-23318.0,-46428.0,-18428.0,-7568.0,-90952.0,3.0
2022-11-22 23:00:00,-147953.0,-2823.0,-18151.0,-21914.0,-43983.0,-17946.0,-7641.0,-85992.0,3.0
2022-11-23 00:00:00,-141337.0,-2774.0,-17340.0,-21225.0,-42096.0,-17766.0,-8287.0,-82928.0,3.0
2022-11-23 01:00:00,-136006.0,-2805.0,-16824.0,-21078.0,-41411.0,-17849.0,-8560.0,-80420.0,3.0
2022-11-23 02:00:00,-140915.0,-2806.0,-16733.0,-20251.0,-41046.0,-18139.0,-8556.0,-78924.0,3.0
2022-11-23 03:00:00,-149126.0,-2828.0,-17518.0,-22548.0,-41357.0,-19188.0,-8594.0,-78312.0,3.0
2022-11-23 04:00:00,-172696.0,-3328.0,-19371.0,-27405.0,-43601.0,-21887.0,-9202.0,-82640.0,3.0
2022-11-23 05:00:00,-204931.0,-3835.0,-22141.0,-31532.0,-47946.0,-23678.0,-9440.0,-93940.0,3.0
2022-11-23 06:00:00,-209397.0,-4007.0,-23071.0,-33568.0,-54418.0,-24430.0,-9347.0,-104696.0,3.0
2022-11-23 07:00:00,-214425.0,-4016.0,-23526.0,-34402.0,-57361.0,-24824.0,-9388.0,-105424.0,3.0
2022-11-23 08:00:00,-227065.0,-4019.0,-23717.0,-34422.0,-55730.0,-25125.0,-9129.0,-108876.0,3.0
2022-11-23 09:00:00,-232849.0,-4014.0,-23871.0,-34065.0,-51850.0,-25461.0,-9038.0,-109600.0,3.0
2022-11-23 10:00:00,-230805.0,-4048.0,-24143.0,-32625.0,-49233.0,-25375.0,-8899.0,-108312.0,3.0
2022-11-23 11:00:00,-223330.0,-4107.0,-24092.0,-32876.0,-48718.0,-25399.0,-8855.0,-110208.0,3.0
2022-11-23 12:00:00,-219593.0,-3951.0,-23771.0,-33367.0,-52433.0,-25043.0,-9016.0,-109272.0,3.0
2022-11-23 13:00:00,-225096.0,-3740.0,-23966.0,-33198.0,-56779.0,-25126.0,-9334.0,-106892.0,3.0
2022-11-23 14:00:00,-225629.0,-3791.0,-24144.0,-33801.0,-59522.0,-24856.0,-9398.0,-104432.0,3.0
2022-11-23 15:00:00,-226777.0,-4125.0,-24652.0,-33260.0,-62456.0,-24862.0,-9534.0,-101672.0,3.0
2022-11-23 16:00:00,-231199.0,-3931.0,-24259.0,-32794.0,-64167.0,-24597.0,-9061.0,-104260.0,3.0
2022-11-23 17:00:00,-231809.0,-3829.0,-24098.0,-32236.0,-61203.0,-24379.0,-8847.0,-104468.0,3.0
2022-11-23 18:00:00,-226488.0,-3788.0,-23602.0,-31495.0,-58908.0,-24106.0,-8603.0,-105712.0,3.0
2022-11-23 19:00:00,-213586.0,-3363.0,-22633.0,-30335.0,-56174.0,-22910.0,-8656.0,-104832.0,3.0
2022-11-23 20:00:00,-197895.0,-3146.0,-21454.0,-27653.0,-52881.0,-21348.0,-8257.0,-98172.0,3.0
2022-11-23 21:00:00,-179174.0,-3056.0,-20471.0,-25233.0,-49299.0,-19961.0,-8147.0,-89452.0,3.0
2022-11-23 22:00:00,-157897.0,-2860.0,-19201.0,-23142.0,-46120.0,-18889.0,-7800.0,-83952.0,3.0
2022-11-23 23:00:00,-140970.0,-3123.0,-17944.0,-21820.0,-43637.0,-18330.0,-7719.0,-80908.0,3.0
2022-11-24 00:00:00,-133656.0,-3049.0,-17059.0,-20734.0,-41729.0,-18018.0,-7802.0,-77140.0,3.0
2022-11-24 01:00:00,-128862.0,-2948.0,-16571.0,-20267.0,-40608.0,-18006.0,-7879.0,-75076.0,3.0
2022-11-24 02:00:00,-133118.0,-2791.0,-16550.0,-20688.0,-40292.0,-18433.0,-7961.0,-74584.0,3.0
2022-11-24 03:00:00,-140438.0,-2722.0,-17338.0,-22546.0,-39991.0,-19388.0,-7905.0,-75048.0,3.0
2022-11-24 04:00:00,-160484.0,-3215.0,-19305.0,-27586.0,-42933.0,-22066.0,-7927.0,-79352.0,3.0
2022-11-24 05:00:00,-205464.0,-3558.0,-22136.0,-31230.0,-48342.0,-23908.0,-8035.0,-90340.0,3.0
2022-11-24 06:00:00,-215666.0,-3815.0,-23086.0,-32569.0,-54690.0,-25030.0,-7792.0,-101068.0,3.0
2022-11-24 07:00:00,-220413.0,-3887.0,-23416.0,-34641.0,-57178.0,-25461.0,-7895.0,-101096.0,3.0
2022-11-24 08:00:00,-231473.0,-3863.0,-23490.0,-35018.0,-54473.0,-25325.0,-7792.0,-104196.0,3.0
2022-11-24 09:00:00,-236071.0,-3845.0,-23529.0,-34411.0,-49124.0,-25632.0,-7728.0,-107300.0,3.0
2022-11-24 10:00:00,-238015.0,-3768.0,-23694.0,-32628.0,-46081.0,-25753.0,-7650.0,-107124.0,3.0
2022-11-24 11:00:00,-237253.0,-3805.0,-23603.0,-32640.0,-44503.0,-25989.0,-7717.0,-110344.0,3.0
2022-11-24 12:00:00,-234125.0,-3767.0,-23087.0,-33436.0,-45857.0,-25363.0,-7897.0,-110436.0,3.0
2022-11-24 13:00:00,-221780.0,-3705.0,-23355.0,-32565.0,-50060.0,-24922.0,-8125.0,-108520.0,3.0
2022-11-24 14:00:00,-208787.0,-3820.0,-23829.0,-32232.0,-56039.0,-25345.0,-8343.0,-105052.0,3.0
2022-11-24 15:00:00,-206231.0,-3963.0,-24640.0,-32762.0,-60435.0,-25200.0,-8219.0,-101784.0,3.0
2022-11-24 16:00:00,-211979.0,-3748.0,-24291.0,-32949.0,-62951.0,-25077.0,-7731.0,-102084.0,3.0
2022-11-24 17:00:00,-221618.0,-3497.0,-24064.0,-33202.0,-60426.0,-24888.0,-7340.0,-101908.0,3.0
2022-11-24 18:00:00,-221738.0,-3295.0,-23571.0,-32522.0,-58290.0,-24421.0,-7163.0,-101392.0,3.0
2022-11-24 19:00:00,-210534.0,-3319.0,-22671.0,-31105.0,-55400.0,-23146.0,-6788.0,-101592.0,3.0
2022-11-24 20:00:00,-195359.0,-3136.0,-21637.0,-28529.0,-52007.0,-21500.0,-6351.0,-96112.0,3.0
2022-11-24 21:00:00,-178715.0,-2991.0,-20631.0,-25785.0,-48476.0,-20042.0,-6118.0,-89344.0,3.0
2022-11-24 22:00:00,-160050.0,-3050.0,-19421.0,-23699.0,-45214.0,-18925.0,-6569.0,-84052.0,3.0
2022-11-24 23:00:00,-146480.0,-3001.0,-18116.0,-22031.0,-43430.0,-18318.0,-6621.0,-78972.0,3.0
2022-11-25 00:00:00,-135484.0,-2956.0,-17290.0,-21794.0,-42014.0,-18035.0,-6779.0,-76536.0,3.0
2022-11-25 01:00:00,-129143.0,-3016.0,-16723.0,-21429.0,-41017.0,-18082.0,-6942.0,-75200.0,3.0
2022-11-25 02:00:00,-131165.0,-3037.0,-16769.0,-21731.0,-40687.0,-18445.0,-6894.0,-74648.0,3.0
2022-11-25 03:00:00,-142322.0,-3025.0,-17578.0,-23338.0,-41223.0,-19354.0,-6779.0,-74972.0,3.0
2022-11-25 04:00:00,-167269.0,-3440.0,-19339.0,-27882.0,-43439.0,-21951.0,-6879.0,-78008.0,3.0
2022-11-25 05:00:00,-206123.0,-3855.0,-21989.0,-32063.0,-47984.0,-23705.0,-7110.0,-87500.0,3.0
2022-11-25 06:00:00,-220723.0,-3818.0,-22581.0,-33406.0,-54772.0,-24657.0,-6950.0,-96248.0,3.0
2022-11-25 07:00:00,-227100.0,-3772.0,-22069.0,-34390.0,-57065.0,-25167.0,-6990.0,-98072.0,3.0
2022-11-25 08:00:00,-234109.0,-3785.0,-21265.0,-34844.0,-53584.0,-25179.0,-7011.0,-102464.0,3.0
2022-11-25 09:00:00,-234543.0,-3729.0,-20844.0,-34275.0,-49397.0,-25466.0,-6855.0,-103544.0,3.0
2022-11-25 10:00:00,-235067.0,-3592.0,-20821.0,-32644.0,-47357.0,-25493.0,-6655.0,-104064.0,3.0
2022-11-25 11:00:00,-231042.0,-3488.0,-21068.0,-33055.0,-46897.0,-25529.0,-6402.0,-105152.0,3.0
2022-11-25 12:00:00,-225665.0,-3385.0,-21118.0,-33788.0,-48930.0,-25002.0,-6345.0,-105040.0,3.0
2022-11-25 13:00:00,-217076.0,-3331.0,-21917.0,-33833.0,-52283.0,-24598.0,-6622.0,-103200.0,3.0
2022-11-25 14:00:00,-210725.0,-3499.0,-22897.0,-34217.0,-55893.0,-24818.0,-6626.0,-100784.0,3.0
2022-11-25 15:00:00,-208039.0,-3668.0,-23963.0,-33725.0,-59408.0,-24623.0,-6766.0,-99648.0,3.0
2022-11-25 16:00:00,-209507.0,-3507.0,-23509.0,-33463.0,-61177.0,-24553.0,-6458.0,-99152.0,3.0
2022-11-25 17:00:00,-208458.0,-3214.0,-23191.0,-32989.0,-58368.0,-24273.0,-6085.0,-100576.0,3.0
2022-11-25 18:00:00,-207655.0,-3047.0,-22658.0,-32404.0,-56536.0,-23627.0,-5693.0,-99280.0,3.0
2022-11-25 19:00:00,-198805.0,-2832.0,-21947.0,-30023.0,-53741.0,-22193.0,-5470.0,-97184.0,3.0
2022-11-25 20:00:00,-186498.0,-2633.0,-21070.0,-27105.0,-50262.0,-20648.0,-5168.0,-91164.0,3.0
2022-11-25 21:00:00,-174459.0,-2467.0,-20299.0,-24592.0,-47537.0,-19326.0,-5078.0,-85180.0,3.0
2022-11-25 22:00:00,-156875.0,-2352.0,-19159.0,-22095.0,-45418.0,-18230.0,-5295.0,-81512.0,3.0
2022-11-25 23:00:00,-140800.0,-2270.0,-18020.0,-21195.0,-43343.0,-17552.0,-5225.0,-76208.0,3.0
2022-11-26 00:00:00,-126123.0,-2244.0,-17162.0,-20694.0,-41328.0,-17098.0,-5146.0,-72092.0,3.0
2022-11-26 01:00:00,-121134.0,-2155.0,-16506.0,-20268.0,-40124.0,-16964.0,-4958.0,-70524.0,3.0
2022-11-26 02:00:00,-124047.0,-2133.0,-16242.0,-20059.0,-39999.0,-17039.0,-4774.0,-70188.0,3.0
2022-11-26 03:00:00,-130095.0,-2105.0,-16499.0,-20971.0,-39709.0,-17266.0,-4796.0,-69564.0,3.0
2022-11-26 04:00:00,-137401.0,-2273.0,-17032.0,-23183.0,-40016.0,-18014.0,-4842.0,-70464.0,3.0
2022-11-26 05:00:00,-150417.0,-2493.0,-18414.0,-25175.0,-41855.0,-19088.0,-4807.0,-73568.0,3.0
2022-11-26 06:00:00,-163249.0,-2748.0,-19609.0,-26446.0,-45280.0,-20399.0,-5024.0,-77160.0,3.0
2022-11-26 07:00:00,-175055.0,-2883.0,-20504.0,-27572.0,-47779.0,-21006.0,-5568.0,-80016.0,3.0
2022-11-26 08:00:00,-184139.0,-2920.0,-20899.0,-27384.0,-48108.0,-21859.0,-5191.0,-88060.0,3.0
2022-11-26 09:00:00,-188689.0,-2901.0,-21189.0,-26606.0,-47456.0,-21890.0,-5516.0,-91236.0,3.0
2022-11-26 10:00:00,-192327.0,-2956.0,-21317.0,-25568.0,-45697.0,-21734.0,-5594.0,-91372.0,3.0
2022-11-26 11:00:00,-191448.0,-3017.0,-21099.0,-25585.0,-44307.0,-21863.0,-5569.0,-91556.0,3.0
2022-11-26 12:00:00,-183944.0,-2929.0,-20725.0,-26061.0,-44828.0,-21434.0,-5964.0,-91820.0,3.0
2022-11-26 13:00:00,-178391.0,-2926.0,-20580.0,-26145.0,-45113.0,-20904.0,-6128.0,-89948.0,3.0
2022-11-26 14:00:00,-171317.0,-3054.0,-20873.0,-25901.0,-48294.0,-21300.0,-6456.0,-86560.0,3.0
